 Altitude (ft) , Speed (mph), Fuel (gal/hr)
553.067,36.03953,0.2531939
544.7432,36.03953,0.2347318
544.9584,35.41816,0.2118741
548.0867,34.79679,0.4017695
545.6255,34.17542,0.3208881
543.8389,34.17542,0.2101158
548.3424,32.93267,0.2039617
550.0285,31.68993,0.2004452
545.9799,29.82582,0.199566
543.7796,29.20445,0.2065992
541.985,27.34033,0.2030826
542.834,25.47622,0.199566
543.9875,20.50525,0.2030826
531.5734,17.39839,0.2531939
531.3853,13.67017,0.2672602
530.5393,11.18468,0.38067
534.3884,8.699197,0.3375919
532.2825,6.213712,0.3455042
536.2295,4.97097,0.3824283
535.9664,2.485485,0.3630871
534.4048,0.6213712,0.3244047
535.1169,0,0.2153906
531.5694,0,0.2233029
531.3259,0,0.2215447
531.1456,0,0.2224238
531.321,0,0.2153906
530.6891,0,0.20572
531.745,0.6213712,0.2233029
532.9176,1.242742,0.3156132
533.8716,6.835083,1.392566
535.1862,10.56331,1.53323
529.1011,14.91291,1.724883
530.3735,16.15565,1.713454
526.2036,19.88388,1.772357
525.0099,23.6121,1.845326
524.7029,25.47622,1.978956
530.0469,26.71896,2.011485
528.6335,29.20445,1.97544
524.8511,30.44719,0.5186958
522.5038,29.82582,0.3015469
522.5657,28.58307,0.2690185
519.923,28.58307,1.003105
517.9807,28.58307,0.8052973
517.3675,28.58307,0.1380258
524.8767,28.58307,1.044425
523.455,29.82582,1.855876
525.0081,31.06856,1.538505
530.4146,32.3113,1.200913
533.3031,32.93267,1.24487
532.8313,33.55404,0.2698977
547.3494,33.55404,0.495838
539.9293,33.55404,0.3138549
544.8371,31.68993,0.1529713
541.1003,27.9617,0.1907746
540.881,23.6121,0.1925329
545.0231,20.50525,0.2048409
548.7612,14.29154,0.199566
549.5121,12.42742,0.1969286
548.8298,9.320568,0.2751725
550.1915,7.456454,0.2637436
550.1066,6.835083,0.3437459
550.0837,3.106856,0.3578122
550.1873,1.242742,0.3437459
554.2187,0.6213712,0.3182507
551.1026,0,0.2892389
553.0054,0,0.2822057
552.9838,0,0.2769308
552.7314,0,0.2707768
551.3771,0,0.2716559
551.0472,0,0.2698977
549.0145,0,0.2329735
549.0137,0,0.2400067
548.8477,0,0.2452816
550.2458,0,0.2373693
548.7645,0,0.2109949
550.9318,0,0.2048409
551.1162,0,0.2048409
553.5969,0,0.20572
556.6661,0,0.2065992
557.8516,0,0.199566
558.3291,0,0.2004452
558.5017,0,0.20572
560.0328,0,0.2048409
558.248,0,0.2048409
556.9558,0,0.2786891
556.1909,0,0.2593479
558.1615,0,0.2646228
558.1425,0,0.296272
557.5846,0,0.2953929
555.4427,0,0.3068218
555.976,0,0.2953929
555.6392,0,0.2822057
556.1835,0,0.2769308
554.0711,0,0.2742934
554.1538,0,0.2716559
553.7056,0,0.2742934
553.8322,0,0.5881483
555.1973,5.592341,1.308168
553.1628,9.320568,1.260695
552.564,11.18468,0.441331
554.6246,12.42742,0.8167261
551.2586,13.67017,0.5784777
551.1162,15.53428,1.194759
551.0083,17.39839,1.63609
550.1933,20.50525,1.716971
551.4554,22.36936,1.709938
551.2176,25.47622,1.834777
550.8073,27.34033,1.93412
551.3349,29.20445,1.979836
550.8884,31.06856,2.284899
551.2786,32.93267,2.393913
550.4022,34.79679,2.569742
548.4874,36.6609,2.550401
549.7081,39.14639,2.527543
548.7845,41.0105,0.9239819
547.9902,40.38913,0.5547408
547.4742,41.0105,2.466003
546.9333,42.87461,4.006266
544.455,44.73873,1.33718
545.2506,44.73873,0.3270421
544.3058,44.11736,0.2514356
543.5297,39.76776,0.2127532
542.3967,37.28227,0.2224238
541.812,35.41816,0.2118741
541.639,33.55404,0.2136323
539.3872,31.06856,0.2039617
538.5583,30.44719,0.2039617
539.0314,29.82582,0.2030826
539.5378,28.58307,0.1969286
538.9885,27.9617,0.4624305
541.327,27.9617,0.8756289
540.8384,29.20445,1.857634
541.5,30.44719,0.9512354
541.1718,31.06856,1.355642
543.1869,32.93267,1.959615
544.2316,34.17542,0.6189184
544.049,34.17542,0.8105721
544.9503,34.79679,1.252782
543.2418,35.41816,1.032996
543.7115,36.03953,0.3490207
542.0955,36.03953,0.1406633
541.6518,35.41816,0.1670376
540.1089,35.41816,0.2022035
536.6644,35.41816,0.9433231
535.2689,36.03953,0.247919
538.6129,36.03953,0.7630983
540.3129,36.6609,0.822001
539.9475,36.6609,0.1925329
539.9194,36.03953,0.2048409
540.2407,36.03953,0.4237481
540.9579,36.6609,1.2141
541.4739,37.28227,0.9310151
541.4331,37.28227,0.4184732
541.1135,37.28227,0.416715
543.142,37.90364,0.3613288
542.6638,37.90364,0.1485756
542.7265,37.28227,0.5512242
542.8691,37.28227,0.7762855
541.3091,37.28227,0.3411084
543.014,36.6609,0.7507902
544.2418,37.28227,1.476964
545.0656,37.90364,0.5521033
545.5532,37.90364,0.1863788
544.9501,36.6609,0.2707768
543.1729,36.03953,0.2716559
542.1372,36.03953,0.6426553
541.1075,36.03953,0.8615626
540.4991,36.6609,0.9310151
539.4521,36.6609,0.2338527
537.5439,36.6609,0.1793457
537.7598,35.41816,0.1969286
538.3363,34.79679,0.1986869
538.0177,32.93267,0.2030826
538.6927,31.06856,0.199566
539.3744,30.44719,0.2004452
542.6727,27.34033,0.2022035
545.423,26.71896,0.199566
545.5242,26.09759,0.1969286
544.2278,23.6121,0.2065992
543.4802,19.88388,0.2039617
539.9833,17.39839,0.1960494
534.9586,13.67017,0.1978077
535.0056,10.56331,0.3727577
538.6777,8.699197,0.3551748
540.6169,5.592341,0.3736368
539.0598,3.728227,0.4079235
538.0546,2.485485,0.3877032
535.7197,0.6213712,0.344625
536.8663,0,0.2971512
537.0081,0,0.2918763
537.8409,0,0.2874806
538.6365,0,0.2171489
539.5744,1.242742,0.4747386
542.7968,4.349598,0.9626643
542.8172,6.213712,1.01893
543.629,11.80605,1.476085
543.1182,14.29154,1.568395
544.2966,16.77702,1.455865
546.8522,18.01976,0.2435233
547.2258,17.39839,0.187258
545.835,16.15565,0.193412
544.303,14.91291,0.6593591
537.6829,15.53428,0.7973849
536.9946,18.01976,0.9116738
535.8538,19.26251,1.260695
534.978,21.74799,1.505976
535.5154,22.36936,1.520043
536.3801,26.09759,1.993023
536.1366,27.34033,1.664222
535.5303,29.20445,1.505097
534.1105,30.44719,1.136735
533.8434,31.06856,1.027721
533.3798,32.3113,1.171022
534.0951,33.55404,2.327977
535.5383,35.41816,1.826864
531.7572,37.28227,1.712575
528.866,39.14639,2.509081
530.8851,41.0105,1.873459
528.6942,42.87461,2.442266
529.2397,44.73873,1.753895
530.0419,45.3601,0.5564991
529.8937,45.98147,1.129702
529.8098,45.98147,1.168384
530.2994,46.60284,0.8044181
531.3979,45.98147,0.422869
532.1245,45.98147,1.003105
534.853,46.60284,2.068629
535.3831,47.22421,1.527076
538.3287,47.84558,0.5767194
540.1697,47.84558,0.5107835
538.3852,47.22421,0.302426
539.6309,47.22421,0.2540731
539.7546,45.98147,0.2400067
540.8372,45.3601,0.2276987
539.7993,44.73873,0.2285778
531.1096,43.49598,0.2241821
529.6771,41.63187,0.1600045
531.1921,39.76776,0.2065992
530.6991,39.14639,0.1960494
526.0894,38.52501,0.5521033
523.6636,36.6609,0.5670488
524.4478,35.41816,0.5749611
526.7258,35.41816,0.1600045
527.1421,34.17542,0.1951703
527.2905,33.55404,0.1960494
526.7042,32.93267,0.1986869
520.9423,32.93267,1.323114
522.4523,34.79679,1.64576
524.0737,35.41816,0.2426441
523.4011,35.41816,1.251024
523.3987,36.6609,1.639606
525.0808,37.28227,0.4580348
525.6885,36.6609,2.077421
525.0153,37.90364,2.524906
525.7254,40.38913,2.456332
525.4991,41.0105,2.454574
525.9337,42.87461,2.596117
525.8081,44.11736,2.554797
526.4373,45.98147,0.8861786
527.9009,45.3601,0.199566
529.5305,44.73873,0.1476964
530.2107,43.49598,0.2259404
530.8747,42.87461,0.2233029
531.149,42.87461,1.038271
532.4318,43.49598,1.991264
532.7184,44.11736,1.468173
532.9907,44.11736,0.1749499
533.5889,43.49598,0.2206655
531.0596,42.87461,0.2171489
531.8601,42.87461,0.7033164
533.3444,42.87461,0.9274985
532.7332,42.87461,1.155197
530.0477,44.11736,1.197396
529.025,44.11736,0.7296907
530.3585,44.11736,0.1670376
531.5259,42.87461,0.2171489
531.4156,42.87461,0.2127532
531.096,41.63187,0.2092366
530.7397,40.38913,0.2039617
530.5191,39.76776,0.1978077
531.3347,39.14639,0.2584688
531.731,35.41816,0.2707768
531.9545,32.93267,0.2698977
531.8557,29.82582,0.2690185
531.6026,28.58307,0.2734143
532.0596,26.09759,0.2751725
532.3777,24.85485,0.2760517
532.2236,21.74799,0.1415424
531.6168,20.50525,0.1828623
533.3994,17.39839,0.199566
534.6167,12.42742,0.199566
535.696,9.941939,0.199566
535.1442,8.699197,0.2619854
535.3925,5.592341,0.2716559
535.6218,3.106856,0.3296795
537.4025,1.864114,0.3103383
536.8749,0.6213712,0.2769308
536.7243,0,0.2514356
536.4053,0,0.2233029
535.5843,0,0.2259404
535.2911,0,0.2241821
536.5923,0,0.2180281
536.8917,0,0.2162698
537.2784,0,0.2171489
537.0357,0,0.2153906
538.139,0,0.2127532
538.4947,0,0.2391276
538.2906,0,0.2452816
537.9154,0,0.2523147
538.4246,0,0.2558313
538.3646,0,0.2567105
538.8467,0,0.2558313
538.5792,0,0.2567105
539.1115,0,0.2593479
539.2801,0,0.2795683
538.9999,1.242742,0.7208993
538.9729,3.728227,1.14201
537.5523,6.213712,1.145527
535.303,10.56331,0.7296907
535.1628,11.80605,0.9222236
536.797,14.29154,0.755186
533.835,15.53428,1.412787
533.9395,17.39839,1.428611
532.2919,18.64114,0.6365013
529.9816,21.12662,2.267316
530.9174,24.23348,2.507323
525.6136,27.34033,2.610183
524.8987,30.44719,2.578534
524.0789,32.93267,2.565346
523.1208,34.79679,2.571501
522.6104,37.90364,2.655899
523.4622,39.76776,3.184265
526.202,41.63187,3.309983
526.3546,44.73873,3.314378
526.5217,46.60284,2.454574
518.6891,47.22421,2.496773
517.8437,48.46695,2.44842
517.6382,48.46695,0.5107835
517.4686,47.84558,0.8633208
516.9846,47.84558,0.8738706
518.7849,47.84558,1.723125
518.5793,48.46695,1.592132
520.1647,49.08833,1.330147
521.8149,49.70969,1.341576
521.3926,49.70969,1.343334
520.7753,50.33107,0.344625
518.6304,49.70969,0.8923327
518.1548,49.70969,1.288827
518.9981,50.33107,0.3481416
522.0296,49.70969,0.241765
522.8923,49.08833,0.7094704
521.544,49.08833,0.6751837
521.8134,48.46695,0.4325396
518.7061,48.46695,0.525729
518.6907,47.84558,0.2189072
518.3375,47.22421,0.6611174
520.6936,47.22421,1.046183
520.2684,47.22421,1.167505
516.5651,47.22421,0.4281439
516.1046,46.60284,0.5248498
517.8525,46.60284,0.7815603
515.645,45.98147,0.2487982
513.746,44.73873,0.2989095
514.7268,42.25324,0.2936346
513.8215,36.6609,0.2795683
513.7975,33.55404,0.1828623
513.9307,27.9617,0.2118741
514.3278,23.6121,0.2171489
514.0854,19.26251,0.2039617
513.0774,16.15565,0.1986869
512.9316,14.91291,0.1986869
514.3278,12.42742,0.5125418
515.8226,11.80605,0.2101158
514.1808,7.456454,0.2470399
515.7083,6.213712,0.2628645
515.7971,3.106856,0.3279213
516.1945,1.242742,0.302426
516.2729,0,0.2461607
515.9774,0,0.2452816
516.4684,0,0.2400067
516.6514,0,0.2233029
515.8629,0,0.2206655
514.849,0,0.2241821
515.1133,0,0.2558313
514.8904,0,0.2531939
515.045,0,0.3041843
515.3185,0,0.3077009
514.7268,0,0.3112175
514.6522,0,0.3120967
514.9253,0,0.3164924
515.629,0,0.3164924
516.4608,0,0.3419876
516.45,0,0.3534165
516.7972,0,0.3472625
517.3433,0,0.2909971
517.783,0,0.2822057
517.5934,0,0.2663811
517.6765,0,0.2663811
517.6967,0,0.2655019
518.2318,0,0.2663811
517.9122,0,0.2655019
518.2962,0,0.2663811
519.0063,0,0.2628645
518.6451,0,0.2549522
518.6785,0,0.2540731
517.9412,0,0.2593479
518.1625,0.6213712,0.4738594
518.5432,1.864114,0.7279325
519.0483,7.456454,1.886646
520.2304,13.04879,2.019397
519.8247,16.15565,1.71785
518.6627,17.39839,1.889284
518.3195,21.74799,2.240942
519.5422,24.23348,2.343802
521.2795,27.9617,2.354352
523.0515,28.58307,2.405342
523.2439,32.93267,2.457211
524.6961,35.41816,2.154786
524.4977,36.6609,1.992144
526.3103,38.52501,1.981594
526.8043,40.38913,2.041376
527.3265,41.63187,2.053684
526.722,42.87461,2.199622
525.7985,44.11736,1.866426
525.9102,44.73873,1.312564
525.084,45.3601,1.887525
525.3431,45.98147,1.404874
525.1969,45.98147,0.1969286
524.3821,45.3601,0.2206655
523.0431,44.73873,0.4052861
524.7299,44.73873,0.6241933
522.4766,44.73873,1.299377
520.6627,45.98147,1.425974
522.1243,45.98147,0.912553
523.6506,45.3601,0.2997886
524.094,45.98147,1.441799
523.9916,45.98147,1.460261
525.4867,46.60284,0.4984755
524.2332,45.98147,0.3085801
525.2512,45.3601,1.485756
525.9248,45.3601,1.441799
526.7412,45.3601,0.229457
528.4067,44.73873,0.3349544
528.9105,44.11736,1.014534
530.4734,44.73873,1.110361
532.5792,44.73873,1.176297
524.7222,45.98147,1.499822
525.0696,46.60284,1.760928
525.5439,47.84558,2.285778
526.1948,47.84558,0.6426553
525.2576,48.46695,1.393446
514.2504,49.08833,2.166214
515.0314,50.33107,1.768841
514.7797,50.95244,0.3050635
513.1929,50.33107,0.2646228
512.7508,49.70969,0.9028824
513.1379,50.33107,1.416303
505.2684,49.70969,0.2233029
504.8016,49.70969,0.2681394
506.4637,47.84558,0.3191298
506.7584,47.84558,0.4861675
508.2511,47.22421,0.4263856
508.02,46.60284,1.634331
504.5369,46.60284,1.961374
504.5293,47.84558,2.095883
502.8055,49.08833,1.8928
501.8279,50.33107,0.6004564
500.3445,49.70969,0.2312153
499.9354,49.08833,0.2672602
500.0544,48.46695,0.4307813
499.244,47.84558,0.6540842
498.8693,47.84558,1.670376
498.9126,48.46695,1.563121
499.0185,49.08833,1.513009
498.5117,49.70969,1.294981
500.9817,50.33107,1.226408
503.1087,50.33107,0.1898954
503.2998,49.70969,0.960906
503.2321,49.70969,1.072557
503.1289,50.33107,0.326163
502.6958,49.70969,0.2241821
501.3576,49.70969,0.3833074
501.526,49.70969,0.8993658
500.7776,48.46695,1.490152
498.0042,47.84558,0.2637436
496.9285,48.46695,1.229045
498.5239,48.46695,1.753016
496.4121,49.08833,0.8606834
497.5471,49.08833,0.2496773
498.2075,47.84558,0.2584688
497.7203,47.84558,0.3674828
497.4898,47.22421,0.2101158
495.1906,46.60284,0.2470399
498.5217,45.98147,0.5107835
499.4618,46.60284,0.7965058
501.7779,45.98147,0.3490207
503.0543,45.3601,0.2338527
502.9531,44.11736,0.2373693
503.9774,43.49598,0.2259404
506.0486,42.87461,1.492789
505.1036,43.49598,1.060249
505.472,42.87461,0.1617628
504.8963,42.87461,0.2197864
504.3665,41.63187,0.2092366
506.2358,39.14639,0.2048409
508.5396,35.41816,0.2074783
507.1221,31.68993,0.199566
514.083,27.9617,0.2039617
516.5513,25.47622,0.2690185
518.5504,23.6121,0.2725351
519.2217,22.99073,0.2672602
518.5698,22.99073,0.749032
518.088,22.99073,0.3569331
517.9354,24.85485,1.911262
516.9182,26.71896,1.174538
516.1111,27.34033,0.3938572
515.6948,27.34033,0.8809038
517.2023,27.34033,1.126185
518.8485,27.9617,0.1696751
519.8736,27.34033,0.1986869
522.3458,27.34033,0.8474962
521.9263,27.34033,0.5362787
520.678,28.58307,1.757412
521.2008,29.20445,0.8598043
520.6855,29.82582,1.517405
523.3494,31.68993,1.551692
523.5751,32.93267,0.2593479
523.4029,32.3113,0.1960494
522.7693,31.68993,0.1881371
519.5902,31.06856,0.1916537
519.911,31.06856,0.9301359
519.6631,31.68993,0.5424328
518.8349,32.3113,1.582462
518.0319,34.79679,1.439161
516.303,35.41816,1.47169
514.3171,35.41816,0.2496773
515.1672,35.41816,1.184209
515.1392,35.41816,0.7402405
514.3041,36.03953,0.6233141
515.989,36.6609,1.702026
515.008,37.90364,2.667327
512.7977,39.76776,1.379379
507.688,40.38913,0.8870578
506.7198,41.0105,2.502927
508.4958,42.87461,0.6778212
509.7459,42.25324,0.6532051
511.801,42.25324,1.385533
509.3264,43.49598,2.019397
509.0757,44.73873,2.4071
508.9245,45.98147,0.6312265
509.8438,45.98147,0.1925329
509.7567,45.3601,1.363555
507.1094,45.98147,2.157423
505.3707,47.22421,2.16006
499.5315,48.46695,2.060717
497.7337,50.33107,1.366192
496.8328,51.57381,1.870822
495.2751,52.19518,2.516994
494.705,54.05929,2.312153
495.2338,55.30204,2.41765
494.7839,55.92341,1.990385
488.7783,57.16615,1.734554
485.7602,57.78752,1.736312
484.999,58.40889,1.791698
485.6985,59.03026,1.810161
483.3722,59.03026,0.3129758
482.684,59.03026,1.763566
482.3628,59.65163,0.7762855
480.1068,59.65163,0.4553974
479.7487,59.65163,0.9705766
477.514,59.03026,0.6426553
477.7337,59.03026,1.010138
477.9341,59.65163,1.083107
479.3741,59.65163,1.465536
479.6294,59.65163,1.585978
481.5662,60.27301,1.5429
483.2158,60.27301,1.827743
481.7312,60.27301,1.880492
485.6,60.89438,1.861151
487.6903,60.89438,1.871701
491.7275,60.89438,1.474327
492.7428,60.27301,1.348609
494.3307,60.27301,1.897196
493.5017,60.27301,0.6241933
494.6703,59.65163,1.492789
490.7964,60.27301,1.855876
493.246,60.27301,0.8615626
494.3976,60.27301,1.015413
494.6039,59.65163,0.9011241
494.2935,59.03026,0.2936346
494.2146,58.40889,0.5846317
493.2586,58.40889,0.8316716
492.639,57.78752,0.9960718
492.2904,58.40889,1.115636
491.9063,58.40889,0.4202316
489.6353,58.40889,0.6971624
487.6605,59.03026,0.3112175
485.6552,58.40889,0.6830961
483.5068,58.40889,0.6373805
482.4403,58.40889,0.8852995
480.8205,58.40889,0.906399
480.1044,59.03026,0.906399
478.6594,58.40889,0.27781
481.1607,58.40889,1.900712
481.3878,58.40889,1.081349
487.2568,57.78752,0.5248498
487.2568,57.16615,1.462019
495.2647,56.54478,1.380258
500.2917,56.54478,0.4044069
499.7896,55.92341,0.9626643
498.0803,55.30204,0.9274985
517.3042,54.68066,0.6268307
518.5421,53.43792,0.979368
524.5175,52.81655,0.2523147
523.918,52.19518,0.3525373
523.6384,50.95244,0.326163
527.731,49.70969,0.332317
531.311,48.46695,1.737191
530.6911,48.46695,0.9767306
520.7759,47.84558,0.815847
524.766,47.84558,0.7841977
524.5305,47.22421,0.2338527
520.9286,46.60284,0.2936346
527.2521,46.60284,1.400479
522.632,47.22421,1.767082
517.9558,48.46695,1.806644
516.2828,49.08833,1.473448
523.9225,49.08833,0.229457
527.723,49.08833,0.2646228
525.9997,47.84558,0.3270421
524.8647,47.84558,0.6356222
520.2905,47.84558,1.118273
510.8753,47.84558,0.5670488
512.0729,47.22421,1.443557
515.331,47.22421,0.8905744
515.7763,46.60284,0.2426441
515.4619,45.98147,0.2391276
515.9493,45.98147,0.9855221
515.5546,47.22421,1.909504
514.2042,47.84558,1.12179
513.1853,47.22421,0.2136323
513.2324,47.22421,0.6804586
512.0898,46.60284,0.2004452
512.9128,46.60284,0.2364901
516.2026,45.98147,1.814556
516.5829,46.60284,1.495426
514.4479,47.22421,1.359159
512.1629,47.84558,2.074783
513.7797,48.46695,0.3648454
513.9445,47.84558,0.6066104
517.8239,47.84558,1.540263
516.7507,48.46695,1.566637
516.8963,49.08833,0.471222
516.9632,49.08833,0.1617628
517.4324,47.84558,1.511251
515.5959,48.46695,1.495426
515.2711,48.46695,0.1802248
518.4016,48.46695,0.7138661
520.8654,49.08833,1.323993
517.5864,49.08833,1.404874
520.6411,49.70969,0.2189072
523.8181,48.46695,0.2549522
525.6849,47.22421,0.2487982
528.3742,45.3601,0.2329735
529.5209,44.11736,0.290118
529.6638,41.63187,0.2795683
528.9412,40.38913,0.2672602
529.2903,39.14639,0.2655019
527.2939,38.52501,1.060249
527.8514,39.14639,1.330147
526.269,39.76776,1.245749
527.7343,40.38913,1.149922
525.7051,40.38913,1.273882
528.2192,41.63187,1.361796
525.1166,42.25324,0.1960494
528.4678,41.0105,0.2101158
530.6955,41.0105,0.3419876
528.2421,41.0105,2.117862
527.508,42.25324,2.437871
528.0663,44.11736,2.108191
528.0997,45.3601,2.209293
527.6678,46.60284,2.120499
527.4783,47.22421,0.1951703
523.9506,45.98147,0.2408859
524.0721,45.3601,0.3639662
525.263,45.3601,0.3622079
527.4286,44.73873,0.6488094
525.7839,44.73873,0.2663811
524.6168,44.73873,1.04882
526.3597,44.73873,1.251903
527.5018,44.73873,1.166626
528.824,45.98147,1.427732
529.6562,46.60284,1.629057
534.0776,47.22421,0.3560539
537.7694,47.22421,0.731449
533.0336,47.22421,0.8615626
534.0376,47.22421,0.6356222
537.3981,47.84558,0.4088027
532.5233,47.22421,0.4422102
533.3131,47.84558,0.8606834
531.3066,47.84558,0.8712332
535.4045,47.84558,0.7349656
538.6723,47.22421,0.2496773
534.9135,47.22421,0.7815603
535.3973,47.22421,1.009259
541.379,47.84558,1.110361
547.1121,47.84558,0.5230916
549.2157,47.84558,0.4457268
546.9221,47.84558,0.5160584
540.2865,47.84558,0.5160584
543.1933,47.22421,0.2197864
547.9087,46.60284,0.3674828
545.9881,45.98147,0.8782663
546.1761,45.98147,0.6294681
539.852,45.98147,0.9776098
539.6797,46.60284,1.658068
536.6144,47.84558,1.756533
536.7758,48.46695,0.6136435
536.7217,47.84558,0.2435233
537.2203,47.22421,0.3973738
542.826,46.60284,0.4105609
542.5295,45.98147,0.4158358
539.3369,45.98147,0.8870578
541.6754,46.60284,2.185556
539.9985,47.22421,1.745983
542.9816,48.46695,1.056733
544.2278,48.46695,0.2514356
548.0653,47.84558,0.2487982
547.8779,48.46695,0.5635322
544.5599,47.22421,0.9521145
545.1152,47.84558,0.9644226
544.0562,47.84558,0.9099156
541.5361,47.84558,0.8694749
544.1509,48.46695,0.8668374
548.7015,48.46695,0.8624417
549.0675,48.46695,0.8642
550.3601,49.08833,0.8809038
552.3201,49.08833,0.8492545
556.1959,49.08833,0.3859449
554.9117,48.46695,0.235611
552.411,47.22421,0.2435233
551.2394,43.49598,0.2883597
557.7719,39.14639,0.2531939
555.3022,32.3113,0.2681394
559.1159,24.23348,0.2822057
561.2143,19.26251,0.2760517
559.1688,11.80605,0.2786891
545.2855,9.941939,0.374516
545.1459,4.349598,0.4105609
542.3536,2.485485,0.3015469
541.9025,0,0.3129758
541.175,0,0.3085801
540.2324,0,0.2909971
541.0538,0,0.2813266
539.719,0,0.2760517
539.441,0,0.2663811
539.287,0,0.2698977
539.3558,0,0.2707768
540.7452,0,0.2681394
540.8156,0,0.2698977
541.1249,0,0.2611062
541.7731,0,0.2628645
542.7832,0,0.2628645
541.7797,0,0.2628645
540.9805,0,0.2584688
540.8266,0,0.2523147
540.7907,0,0.2593479
540.7801,0,0.3279213
540.7851,0,0.3173715
540.8049,0,0.3129758
540.981,0,0.3164924
542.2834,0,0.3147341
542.2978,0,0.3173715
542.2698,0,0.3208881
542.3494,0,0.3182507
542.4283,0,0.3419876
542.4297,0,0.3411084
542.4246,0,0.3709994
542.4218,2.485485,0.9899178
540.847,6.213712,1.41982
543.2826,10.56331,2.292811
559.2336,14.91291,1.915658
