altitude (ft),Speed(mph)
700.1,4.970968
700,0
698.5,16.155646
697.3,16.155646
696.4,18.64113
695.4,22.369356
695,23.612098
694.7,26.718953
693.8,26.718953
692.9,28.583066
691.5,29.825808
689.8,31.06855
688.4,31.06855
687,31.06855
686.3,31.06855
685.5,29.825808
685,25.476211
684.6,25.476211
684.6,13.048791
684.6,3.106855
684.7,0
684.7,0
684.8,1.242742
684.8,0.621371
684.7,0.621371
684.6,0.621371
684.7,1.242742
684.7,3.728226
684.6,3.728226
684.7,4.349597
685.6,6.21371
685.9,15.534275
686.3,18.64113
686.7,18.64113
687,21.747985
687.3,22.990727
688.7,28.583066
691,31.06855
692.4,31.06855
693.3,31.689921
694.4,31.689921
695.2,29.825808
695.7,29.825808
696.3,26.097582
697.2,21.747985
698,19.262501
698.5,13.670162
699,13.670162
699.3,11.806049
699.7,10.563307
700.1,10.563307
700.6,11.184678
700.7,13.048791
700.9,13.048791
721.4,57.787503
747.1,19.262501
700.4,10.563307
700.4,8.699194
700.4,8.699194
700.5,10.563307
700.5,8.699194
700.1,8.699194
699.6,8.699194
699.3,8.699194
698.9,10.563307
698.3,13.048791
698.1,13.048791
697.8,13.048791
697.5,14.912904
694.8,0
690.8,20.505243
720.9,75.807262
740.5,26.718953
720.8,69.593552
721.6,53.437906
700.5,6.835081
697,17.398388
720.5,73.321778
684.2,28.583066
720.8,72.079036
726.8,12.16893024
728.9,24.71813935
726.9,25.2102662
723.1,26.12740892
720.5,24.00231757
720.5,23.80099564
725.4,22.83911293
721.9,56.544761
683.6,17.398388
687.8,12.42742
691.8,14.912904
696.6,19.262501
698.7,24.233469
699.3,26.718953
699.9,29.825808
700.3,32.311292
699.6,33.554034
697.9,36.039518
696.3,37.903631
695.2,36.039518
694.6,37.903631
693.5,37.903631
691.7,36.039518
689.6,34.796776
687.7,34.796776
686.4,34.796776
685.6,33.554034
685.2,33.554034
684.8,31.06855
684.5,28.583066
684.2,28.583066
684.2,25.476211
684.3,22.990727
684.1,19.262501
684,12.42742
683.9,8.077823
683.9,3.106855
684,5.592339
684.1,9.941936
684.2,9.941936
684.3,11.184678
684.3,11.184678
684.3,11.184678
684.3,8.077823
684.8,6.835081
682.6,66.486697
680.5,4.349597
729.6,8.699194
730.1,8.699194
730.3,8.699194
730.2,8.077823
729.9,4.970968
729.9,4.970968
729.9,2.485484
730.4,0
730.4,0.621371
730.2,0.621371
730.1,0.621371
729.9,0.621371
729.9,0.621371
729.8,0.621371
729.6,0.621371
729.6,0.621371
729.7,0.621371
729.6,0.621371
729.6,0.621371
729.5,0.621371
729.5,0.621371
729.4,0.621371
729.3,0.621371
729.3,0.621371
729.2,0.621371
729.2,1.242742
729.2,0.621371
729.2,1.242742
729.2,0.621371
729.2,0.621371
729.1,0.621371
729,0
729,0
729.1,0.621371
729.2,0.621371
729.2,0.621371
729.2,0.621371
729.2,0.621371
729.1,0.621371
729.1,0.621371
729.1,0.621371
729.2,0.621371
729.2,0.621371
729.2,0.621371
729.2,0.621371
729.2,0.621371
729.3,0.621371
729.3,0
729.3,0
729.3,0
729.3,0
729.3,0
729.3,0
729.3,0.621371
729.2,0.621371
729.2,0.621371
729.2,0
729.2,0.621371
729.2,0.621371
729.2,0
729.2,0
729.2,0
729.2,0
729.2,0.621371
729.1,0
729.1,0
729.1,0
729.1,0
729.1,0
729.1,0
729.1,0
729.1,0
729.1,0
729.1,0
729.1,0.621371
729.1,0.621371
729.1,0.621371
729.1,0.621371
729.2,0.621371
729.2,0.621371
729.1,0
729.2,0
729.2,0
729.2,0
729.2,0.621371
729.2,0
729.2,0.621371
729.2,0.621371
729.2,0.621371
729.2,0
729.2,0.621371
729.2,0.621371
729.3,0.621371
729.2,0.621371
729.3,0.621371
729.5,2.485484
730.5,6.835081
730.6,8.077823
731.1,8.077823
732,13.048791
733.7,19.262501
732,19.883872
730,19.883872
728.5,19.883872
725.6,16.777017
723.1,16.777017
721.1,14.912904
720.2,14.291533
720.4,13.048791
721.3,13.048791
721.8,13.048791
722.5,13.048791
723.2,8.699194
725.1,8.699194
726.8,6.21371
728.2,6.21371
728.9,1.242742
729.2,0
729.4,1.242742
730,1.242742
731.2,4.349597
732.5,4.349597
733.3,3.728226
733.5,0.621371
733.3,1.242742
733.6,0.621371
733.6,0
733.5,0.621371
733.8,0.621371
734.2,1.242742
734.9,1.242742
736.7,3.106855
738.8,7.456452
741.6,13.048791
742.2,13.048791
741.9,16.155646
742.1,16.777017
742.6,16.777017
742.6,16.777017
742.7,16.155646
742.9,17.398388
742.9,17.398388
742.7,17.398388
742.3,19.262501
741.7,20.505243
740.7,21.126614
739.9,21.126614
738.5,21.747985
737.6,21.747985
736.7,21.747985
735,21.747985
733.6,21.747985
732.3,19.883872
731.3,19.883872
730.1,19.262501
728.7,19.262501
727.9,12.42742
727.1,12.42742
726.4,10.563307
725.7,9.941936
725.2,8.077823
724.7,8.077823
724.5,6.21371
724.3,3.106855
724.3,0.621371
724.3,0.621371
724.3,0.621371
724.3,0.621371
724.2,1.242742
724.2,1.242742
724.1,1.242742
723.9,2.485484
723.8,4.349597
723.6,4.970968
723.3,4.970968
723.1,4.970968
722.8,3.728226
722.6,4.349597
722.4,4.349597
722.1,4.970968
721.7,5.592339
721.4,6.21371
721.1,6.21371
721,6.835081
721,9.320565
721,11.184678
720.9,11.184678
720.8,15.534275
721.6,18.64113
722.7,22.369356
724,22.990727
726.6,22.990727
729.3,22.990727
731.8,19.883872
733.4,19.883872
735.1,19.262501
736.7,18.64113
737.4,17.398388
737.6,18.019759
737.7,18.019759
737.4,18.019759
736.6,19.883872
735.8,19.883872
734.9,19.262501
733.5,19.262501
731.8,17.398388
729.9,17.398388
727.9,17.398388
726.2,16.777017
724.8,14.912904
723.7,14.912904
723.2,13.670162
722.9,11.806049
722.5,11.184678
722.2,11.184678
721.9,10.563307
721.9,10.563307
722,13.048791
722.2,14.291533
722.5,14.291533
722.8,14.291533
723.3,13.670162
723.5,13.670162
723.5,13.048791
723.1,13.048791
733,0
733,0
742,21.747985
742.5,21.747985
742.8,19.883872
742.5,19.883872
742.1,17.398388
741.4,17.398388
740.5,17.398388
739.7,17.398388
739.2,14.912904
738.5,13.048791
737.4,13.048791
696.8,11.806049
696.8,11.806049
692,1.864113
691.9,0
693.2,9.941936
722.9,3.728226
695.3,13.670162
721.6,72.700407
727.2,23.612098
673.1,44.738712
705.2,32.932663
682.6,71.457665
684.5,32.311292
687.7,32.311292
690.3,32.311292
690.9,32.932663
691.1,34.175405
693.4,34.175405
693.2,36.039518
693.7,37.903631
694.2,39.767744
694.9,39.767744
695.6,41.631857
696.3,42.253228
697.9,44.117341
698.1,44.117341
700.1,45.981454
699.7,49.088309
702,49.70968
704.1,49.70968
707,49.70968
710,49.70968
713.6,49.70968
715.8,49.70968
718.8,49.70968
721.8,49.70968
724.9,49.70968
728.2,49.70968
731.4,49.088309
731.6,45.981454
734.3,45.981454
736.9,42.874599
734.6,39.146373
732.7,32.311292
732.5,32.311292
731.6,32.311292
729.4,32.932663
728.1,33.554034
728,33.554034
726.5,33.554034
723.8,35.418147
722.1,37.903631
722,38.525002
722.4,38.525002
722.1,40.389115
719.8,41.631857
717.7,41.631857
717.1,41.010486
717,40.389115
715.1,39.767744
711.5,39.767744
711,39.767744
710,40.389115
709,41.010486
707.4,42.253228
706.9,42.253228
706.4,42.253228
705.5,42.253228
704.5,42.253228
704.3,42.253228
703.4,41.631857
702.1,40.389115
701.1,40.389115
700.2,39.146373
699.6,38.525002
698.2,35.418147
696.3,35.418147
695,35.418147
694.6,34.175405
694.5,27.961695
694,27.961695
693.4,23.612098
693.1,19.883872
693,13.048791
693,13.048791
693,11.184678
692.9,6.21371
692.9,0.621371
692.9,1.242742
692.9,1.242742
692.9,1.242742
692.9,0.621371
692.9,0.621371
692.9,0.621371
692.9,0
692.9,0
692.9,0
692.9,0
692.9,0
692.9,0
692.9,0
692.9,0.621371
692.9,0
692.9,0
692.9,0
692.9,0.621371
693,0.621371
693,1.864113
693,4.349597
693,4.349597
693,5.592339
693.1,13.048791
693.4,13.670162
693.3,13.048791
692.9,12.42742
692.6,11.184678
692.3,11.184678
692.3,9.941936
692.3,5.592339
692.3,1.242742
692.3,1.242742
692.3,0
692.3,0.621371
692.3,2.485484
692.3,4.970968
692.4,4.970968
692.6,6.835081
692.9,9.320565
693,9.320565
693.1,8.077823
693.2,5.592339
693.2,0.621371
693.1,0.621371
693.1,0
693,0
693,0.621371
693,0.621371
693,0.621371
693,0.621371
693,1.242742
693,1.242742
693,0.621371
693,0.621371
693,3.106855
693.1,5.592339
693.3,5.592339
693.6,8.699194
693.7,26.097582
694.4,29.825808
694.6,29.825808
694.9,31.689921
696.2,34.796776
696.8,35.418147
697.3,35.418147
696.8,36.039518
695.7,36.660889
694.9,36.660889
694.4,36.660889
694.2,37.28226
693.7,37.28226
693.4,37.28226
693.4,36.039518
693.1,34.796776
692.8,31.689921
693.1,31.689921
693.5,29.204437
693.6,26.097582
693.7,19.262501
693.7,19.262501
693.7,13.670162
693.7,10.563307
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,1.864113
693.7,1.242742
693.7,0
693.7,0
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0.621371
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,1.864113
693.7,1.864113
693.7,1.242742
693.7,0.621371
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0.621371
693.7,0
693.7,0.621371
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,0
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,0.621371
693.7,1.242742
693.7,1.242742
693.7,3.728226
693.7,13.048791
694,18.019759
694.2,18.019759
694.6,21.126614
694.8,22.369356
695,22.369356
695,22.369356
730.9,19.883872
695.8,8.699194
695.9,5.592339
695.8,3.728226
695.4,3.728226
695.3,3.106855
695.2,2.485484
695.1,1.864113
695,1.864113
694.9,1.864113
694.8,2.485484
694.7,3.106855
694.5,2.485484
694.4,3.106855
694.2,3.728226
693.9,6.21371
693.7,6.835081
693.4,5.592339
693.2,4.349597
693,4.970968
692.8,4.970968
692.6,4.970968
692.3,5.592339
692.4,6.21371
692.7,6.835081
692.9,7.456452
693.2,6.21371
693.3,4.970968
693.4,3.728226
693.6,2.485484
693.7,1.242742
693.8,1.242742
693.8,1.864113
693.9,1.864113
694,4.970968
694.2,7.456452
694.3,8.699194
694.1,10.563307
693.9,11.806049
693.8,15.534275
693.5,16.777017
693.5,18.019759
693.4,19.262501
693.4,19.883872
693.3,20.505243
693.1,21.126614
692.8,21.126614
692.9,21.126614
693.1,20.505243
693.4,20.505243
693.5,19.262501
693.6,19.262501
693.7,17.398388
693.7,17.398388
694,17.398388
694.3,17.398388
694.5,17.398388
694.7,17.398388
694.9,17.398388
695,18.019759
695.1,18.64113
694.9,19.883872
694.8,19.883872
695,18.64113
695.2,17.398388
695.4,16.155646
695.4,11.184678
695.5,9.320565
695.7,9.320565
695.8,6.835081
695.9,4.349597
696,4.349597
691.4,4.970968
721.1,64.622584
692.4,16.777017
693.9,34.796776
696.9,1.242742
724.4,13.048791
724.4,15.534275
724.2,15.534275
725.5,15.534275
727.9,18.019759
731,20.505243
734.4,22.990727
736.1,21.747985
736.8,20.505243
737.5,18.019759
737.7,14.291533
738.1,9.941936
738.1,9.941936
738.9,2.485484
739.2,1.242742
739.2,0
739.3,1.242742
739.5,3.728226
739.8,4.970968
740.4,8.699194
740.7,9.941936
741,7.456452
741.3,7.456452
741.5,7.456452
742.5,7.456452
742.5,7.456452
742.5,4.970968
742.5,3.728226
742.5,1.242742
742.5,0
742.5,0
742.5,1.242742
742.5,1.242742
722,61.515729
740.5,13.670162
742.3,14.912904
742.4,14.291533
742.6,16.155646
742.4,16.155646
742.1,15.534275
741.8,16.155646
741.1,18.019759
740,16.777017
739.9,16.155646
739.9,14.291533
739.9,12.42742
737.1,12.42742
736.4,12.42742
736.1,11.184678
695.7,22.57068102
699.9,18.64113
700.4,14.912904
700.5,14.291533
700.5,14.912904
699.6,16.777017
699.2,21.126614
697.2,29.204437
694.5,32.311292
692.3,29.204437
690.7,23.612098
690.1,14.291533
689.7,7.456452
689.4,7.456452
689.2,9.320565
689,9.320565
692.9,14.291533
692.7,13.670162
739.7,24.96420128
740.8,26.68664274
741.8,27.06692163
753.5,32.9724328
757.6,33.3079727
755.4,32.79347785
747.7,18.58893625
748,21.67590629
738.6,33.84483953
739.8,33.82246454
728.9,35.90281889
726,39.4371748
726.4,37.26734847
728.9,35.85807891
728.9,35.20936611
729.1,35.07514915
728,34.33696438
726,27.60378546
727.3,29.39333591
727.9,29.93019874
730.6,33.26323471
733.4,35.14225913
733.4,35.14225913
734,34.79990923
736.4,37.31850045
742.4,37.72047833
744.1,37.79435831
752,27.90921837
753.7,25.42907913
763.7,27.81547639
765.6,28.83161608
773.7,29.29288094
776.1,29.19430597
778.6,31.84345215
767.8,23.2627228
750,28.51606618
749.8,32.38297998
749.6,39.97695063
751.6,40.84381336
742.2,17.398388
742.4,13.670162
742.6,9.320565
742.7,9.320565
742.9,13.670162
742.7,17.398388
742.3,26.097582
741.4,32.311292
739.7,36.039518
738,39.767744
735.8,44.117341
732.9,47.845567
730,47.845567
726.7,49.088309
723.5,49.088309
721.1,50.331051
721,50.331051
723.4,49.088309
727.9,47.845567
733,46.602825
736.8,44.117341
737.7,41.010486
736.7,37.28226
735.3,33.554034
733.3,26.718953
730.8,21.747985
728.3,17.398388
726.6,13.670162
725.5,11.184678
724.8,5.592339
724.8,4.349597
727.9,3.106855
727.9,5.592339
727.9,5.592339
702.1,36.039518
702.2,32.932663
695.1,23.612098
695.6,25.476211
686,28.583066
685.3,32.932663
727.5,27.340324
725.6,27.961695
723.9,29.204437
722.3,27.961695
721.1,27.961695
721,30.447179
721,31.689921
722.9,32.932663
725.5,32.932663
729.9,30.447179
732.8,28.583066
735,25.476211
737,24.85484
737.7,23.612098
737.8,24.85484
737,24.85484
736,23.612098
735,21.747985
733.6,19.262501
731.7,16.777017
729.9,12.42742
728.8,8.077823
727.9,4.349597
727.9,0.621371
727,1.864113
726.6,3.106855
726.1,5.592339
727.9,7.456452
727.9,6.835081
727.9,4.349597
727.9,5.592339
727.9,6.835081
727.9,6.835081
682.7,59.651616
684.2,13.670162
721.4,66.486697
737.3,32.311292
735.6,32.311292
733.2,32.311292
731.3,33.554034
728.9,34.796776
726.4,36.039518
724.3,37.28226
722,37.28226
721,37.28226
721,36.039518
722.5,32.311292
727.6,24.233469
730.5,21.747985
732.7,19.883872
734.2,18.64113
736.1,17.398388
737,19.883872
737.6,21.747985
737.7,22.990727
737.2,21.747985
736.2,21.747985
735.4,21.747985
734.3,21.126614
732.3,19.883872
729.9,18.019759
728.1,12.42742
726.9,11.184678
725.9,6.835081
727.9,6.835081
727.9,5.592339
727.9,6.835081
727.9,8.077823
727.9,8.077823
685.5,42.253228
686,42.253228
686,42.253228
685.7,42.874599
685.5,44.117341
685.2,44.738712
684.6,44.738712
684.7,45.981454
684.3,46.602825
684.1,46.602825
684.3,46.602825
684.4,46.602825
685.4,45.981454
686.4,45.981454
687,45.360083
688,44.738712
690.7,44.738712
692.3,44.738712
693.3,44.117341
694.7,42.874599
695.5,41.010486
696.5,41.010486
698.2,40.389115
699.6,38.525002
700.6,34.175405
701.1,34.175405
701.7,29.204437
721.4,67.729439
743.1,6.835081
742.3,0
720.8,70.214923
685,6.835081
685,6.835081
685,6.835081
685,7.456452
685.7,7.456452
685.7,7.456452
685.7,8.699194
687.1,15.534275
695.7,17.398388
729.7,13.670162
730.1,13.048791
729.8,13.048791
729.3,13.048791
729.1,13.048791
730.4,15.534275
732.1,16.155646
733.9,17.398388
734.5,18.019759
733.4,17.398388
729.3,19.883872
727.5,20.505243
724.4,19.262501
721.8,18.64113
720.5,14.912904
720.4,12.42742
720.7,11.806049
721.4,11.806049
722.1,11.806049
722.6,8.077823
723.1,6.835081
723.9,4.970968
725.2,4.970968
725.7,3.106855
725.9,1.242742
726,0.621371
726,0
725.9,0
726.1,0.621371
726.1,0
726.1,0
726.3,0
726.4,0
725.9,0
726.3,0
726.2,0
726.2,0
726.3,0
726.1,0
726.1,0
726.4,0
725.9,0
726.2,0
726.1,0
726.2,0
726.3,0
726.1,0
726.3,0
726.3,0
726.3,0
726.2,0
728,1.242742
728.9,1.242742
730.3,3.728226
733.7,8.077823
737.7,9.320565
742.4,13.670162
741.9,16.777017
742,19.262501
742.5,19.262501
742.6,20.505243
742.7,21.126614
743,22.990727
742.7,26.097582
742.1,28.583066
741,29.825808
739.9,31.689921
737.9,32.932663
736.6,33.554034
734.1,34.175405
732.2,34.175405
730.3,34.175405
728,32.311292
726.1,27.961695
724.6,22.990727
723.6,19.262501
722.9,13.670162
722.2,10.563307
721.6,11.184678
721.1,14.291533
721,18.64113
720.9,22.369356
720.8,23.612098
722.1,23.612098
723.5,22.369356
725.2,19.883872
727.3,17.398388
729.1,16.155646
731.3,17.398388
732.9,18.64113
734.7,21.126614
736.7,22.990727
737.5,23.612098
737.6,23.612098
737.7,24.233469
736.5,23.612098
735.6,23.612098
734.2,23.612098
732.2,23.612098
729.6,22.990727
727.2,21.126614
725.4,18.64113
723.9,16.777017
723.2,14.291533
722.9,11.184678
722.6,7.456452
722.4,3.728226
722.3,1.242742
722.3,0.621371
722.3,0
722.3,0
722.3,0
722.3,0
722.3,1.242742
722.2,4.349597
722,6.835081
721.8,8.077823
721.9,6.835081
721.9,5.592339
722,4.349597
722.1,4.349597
722.2,6.835081
722.3,9.320565
722.4,10.563307
722.7,12.42742
723,13.670162
723.3,15.534275
722.6,17.398388
729.8,14.912904
730.5,14.291533
729.9,13.670162
729.6,14.291533
730,16.155646
731.4,18.64113
733.8,20.505243
734.5,19.262501
731.1,17.398388
728.6,15.534275
726.3,15.534275
724.1,16.777017
722.2,18.64113
720.7,18.019759
719.9,17.398388
720.7,15.534275
721.6,13.670162
722.6,12.42742
723.5,11.184678
725.7,10.563307
728.8,9.941936
731.3,8.699194
733.8,9.941936
736.4,10.563307
738.6,10.563307
740.2,9.941936
740.2,9.320565
740.3,11.184678
740.8,14.291533
741.7,16.777017
742.4,18.019759
742.6,20.505243
742.8,22.369356
742.7,22.369356
742.3,22.369356
741.9,21.126614
741.3,18.64113
740.3,17.398388
739.4,16.777017
738.5,14.912904
737.8,14.291533
737.1,14.912904
736.6,15.534275
736.1,18.019759
682.8,0
728.1,2.711718461
722.9,2.254400003
720.7,2.711718461
724.1,2.254400003
739.1,2.711718461
742.5,2.254400003
740,2.711718461
736.8,25.476211
737.6,25.476211
738,24.233469
739.2,21.747985
740.6,18.64113
741.4,16.155646
741.9,14.912904
741.5,12.42742
740.7,11.184678
739.2,11.184678
721.3,64.001213
681,3.728226
721.7,70.214923
693.9,0
721.6,11.806049
721.3,14.912904
698.1,11.806049
721.6,62.1371
692.8,0
692.9,9.320565
701.1,32.932663
721,59.030245
722.6,8.699194
722.4,8.699194
722.3,7.456452
722.3,11.184678
723.5,13.048791
724.6,16.777017
726,19.262501
727.5,19.883872
729.1,23.612098
730.3,23.612098
731.2,26.718953
731.9,26.718953
732.5,22.990727
732.3,23.612098
731.9,22.369356
731.7,18.019759
731.4,13.670162
730.8,13.048791
730.4,12.42742
729.9,11.184678
729.4,11.184678
729,13.670162
728.2,17.398388
726.9,19.883872
725.9,22.990727
724.5,22.990727
722.8,24.85484
721.5,24.85484
721,24.233469
720.6,22.990727
720.6,22.369356
720.9,21.747985
721,21.126614
721.3,19.262501
721.9,18.64113
722.6,19.262501
723,18.64113
723.9,16.777017
724.6,12.42742
725.5,9.941936
726.2,6.835081
726.9,1.242742
726.9,0
727.1,1.242742
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.1,0
727.2,0
727.2,0
727.2,0
727.2,0
726.9,1.242742
726.5,1.864113
726.3,0.621371
726.4,1.864113
726.6,4.349597
726.8,4.970968
726.8,1.864113
726.5,2.485484
726.5,0
726.1,1.242742
726.2,1.242742
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.1,0
726.1,0
726.1,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.2,0
726.4,1.864113
726.5,1.242742
726.6,0.621371
726.8,1.864113
727,2.485484
727.1,0.621371
727.3,2.485484
727.5,1.864113
728.4,10.563307
729.2,10.563307
729.6,9.941936
730,14.291533
730.3,14.912904
730.9,14.912904
731.7,11.806049
732.5,9.941936
733.4,9.320565
733.2,9.320565
732.7,7.456452
731.4,9.320565
730.6,8.077823
730,6.835081
729.5,4.970968
729.2,3.106855
729.2,0.621371
729.3,1.242742
729.3,0
729.2,1.864113
729.1,0
729.1,0.621371
729.1,0
729.2,0.621371
729.3,0
729.3,0
729.2,0.621371
729.4,0
729.3,0
729.3,0
729.3,0
729,1.242742
728.8,1.242742
728.8,0.621371
728.7,2.485484
728.3,6.835081
726.7,11.184678
724.3,12.42742
722.3,14.912904
720.5,17.398388
720.6,19.262501
721.3,20.505243
722.6,18.64113
727.4,21.126614
735.4,21.747985
742.2,22.990727
742,22.990727
742.1,24.233469
742.6,25.476211
742.7,25.476211
742.8,25.476211
742.7,25.476211
742.2,23.612098
741.5,22.369356
740.7,20.505243
739.9,19.262501
738.6,18.019759
738.2,12.42742
737.6,11.806049
737.2,11.184678
736.4,7.456452
702.2,9.941936
687.4,21.126614
686.8,18.019759
686.7,14.912904
686.6,12.42742
686.6,12.42742
686.5,9.320565
686.4,9.320565
686.4,10.563307
683.6,11.806049
721.3,65.243955
722.9,36.039518
724.7,37.28226
728.2,36.039518
733.6,34.796776
736.4,33.554034
737.5,33.554034
738.2,33.554034
740.4,27.961695
741.3,21.747985
742.1,16.777017
742.7,14.912904
741,12.42742
740.3,13.670162
739.2,13.670162
740.7,6.21371
726.1,32.932663
663.1,3.728226
721.5,54.71544307
677.8,36.660889
677.6,36.660889
677.7,36.660889
677.9,38.525002
678.2,37.28226
676,37.28226
670.5,37.28226
661.8,36.039518
669.8,34.796776
677.4,31.689921
676.8,30.447179
676.6,24.85484
676.5,23.612098
676.6,18.019759
676.3,15.534275
676,12.42742
675.9,12.42742
675.5,11.184678
675,15.534275
674.3,19.262501
685.2,30.447179
715.7,43.49597
682.5,64.622584
677.9,0
742.4,14.912904
742.6,16.155646
742.7,14.912904
743,14.912904
742.8,14.912904
742.5,14.912904
742.1,17.398388
741.7,18.64113
740.8,17.398388
739.9,14.912904
738.9,11.184678
738.6,5.592339
738.4,1.864113
738.1,6.835081
737.7,12.42742
737.3,14.912904
736.4,17.398388
675.3,33.554034
694.6,32.932663
721.2,10.563307
721.3,7.456452
721.5,5.592339
721.5,1.864113
721.5,0.621371
721.5,0
721.5,0.621371
721.6,1.864113
721.6,6.21371
721.7,5.592339
721.8,6.835081
723.5,7.456452
724.1,9.320565
724.9,10.563307
725.8,11.806049
726.8,14.291533
727.9,15.534275
729,17.398388
730,18.64113
730.9,20.505243
731.4,21.126614
732,21.747985
732.6,22.369356
732.2,21.747985
731.9,21.747985
731.5,21.126614
730.6,21.126614
729.7,20.505243
728.7,19.883872
728.2,19.262501
726.7,19.262501
725.8,18.019759
725,15.534275
724.2,11.806049
723.7,8.077823
723.5,5.592339
723.2,4.349597
723,3.106855
722.8,3.106855
722.4,5.592339
721.9,6.835081
721.6,8.077823
721.5,9.320565
721.4,11.184678
721.4,11.806049
720.7,3.728226
720.7,4.349597
720.8,4.970968
720.8,4.970968
720.8,5.592339
720.9,5.592339
720.9,4.349597
